,status,gender,signup_method,signup_app,first_device_type,first_browser,age,id,date_account_created,booking_date
147,international,-unknown-,basic,Web,iPad,Firefox,46.6281944313,8c0adc00-2be1-4136-8475-546146788141,2015-08-17 02:45:25.317885,2015-10-03 15:54:23.143876
148,international,FEMALE,basic,Web,iPad,Mobile Safari,31.5948651918,56354a53-8931-44a9-bbbc-e13c47da9f0b,2015-10-13 19:42:32.554265,2015-11-07 13:37:17.291888
149,international,FEMALE,facebook,Web,iPhone,Firefox,58.7599198248,1cee907f-8bee-41fc-80d5-4086a4f25cb4,2014-09-10 14:14:10.527041,2014-10-17 23:07:38.820458
150,international,-unknown-,basic,Web,Mac Desktop,Chrome,37.2350664253,fa96ce85-2d24-4def-a94c-c59b10885cbd,2014-10-15 20:34:07.839545,2014-11-12 17:23:11.342580
151,international,FEMALE,facebook,Web,Mac Desktop,Safari,23.9864201276,41bdd22c-432c-46c6-8820-3fcb9d577513,2014-11-26 06:17:33.510050,2014-11-16 06:17:33.510050
152,international,FEMALE,facebook,Web,Mac Desktop,Chrome,50.7057216824,7418df05-2aca-431e-9dcf-bc72b442d76c,2014-11-02 13:33:06.568849,2014-12-22 13:44:10.014782
153,international,MALE,facebook,Web,Mac Desktop,Firefox,33.3487126255,990c3f81-6bc5-4cc6-b2b4-dc7fa4cb1311,2014-11-19 04:08:01.783638,2014-12-26 07:59:18.476904
154,international,FEMALE,basic,Web,iPhone,Chrome,25.2364976913,8ef1314c-d092-41df-915b-9384e32ebd47,2014-10-18 10:45:43.252021,2014-11-03 08:09:26.139877
155,international,-unknown-,facebook,Web,Windows Desktop,Chrome,28.6406986652,e47d362c-dbcd-42a9-95d2-18c976dab2d4,2015-05-23 07:15:56.619450,2015-07-03 23:54:52.510442
156,international,-unknown-,basic,Web,Mac Desktop,Chrome,28.8006937679,d5128f75-2b33-4882-952e-c3b7ff637e2a,2016-03-24 10:07:28.928846,2016-05-04 04:51:59.126777
157,international,FEMALE,basic,Web,Desktop (Other),Safari,40.7969005492,6a15de61-8448-4c25-8a62-013aacefb62b,2016-03-25 18:45:46.994282,2016-05-06 16:13:38.973904
158,international,MALE,basic,Web,Mac Desktop,Chrome,41.6990919308,93e36900-3b4a-4bd9-96fd-99c25ebcc243,2014-11-26 07:23:41.179829,2015-01-01 20:56:09.972367
159,international,MALE,facebook,Web,Desktop (Other),Chrome,24.9257093524,e2e316ca-2845-4f83-bdf8-2833b4dcff37,2014-07-28 20:26:08.014221,2014-09-25 03:40:03.656838
160,international,MALE,basic,iOS,Mac Desktop,IE,56.1174441399,f8c3145f-745e-4240-bdcc-6a73a651d4c3,2014-08-27 16:07:36.341985,2014-10-05 04:28:22.691062
161,international,-unknown-,basic,Web,iPhone,Chrome,18.1775855437,2cb67084-4e48-43d6-bbd5-8267bc15d9dc,2015-12-29 14:41:40.564089,2016-02-05 06:35:34.427770
162,international,MALE,basic,Web,Windows Desktop,Chrome,41.3771011645,2928c4ed-60c7-4722-93eb-3957cf94eb8b,2016-02-21 20:07:47.215898,2016-03-31 05:59:46.332955
163,international,FEMALE,basic,Web,Mac Desktop,Firefox,38.8951971724,8ba2b767-7a1e-469f-af6b-f83e5ec30e62,2016-01-19 01:55:19.556580,2016-02-27 22:40:42.125393
164,international,FEMALE,basic,Web,Mac Desktop,IE,43.3832997775,e7ac521c-c921-4d37-b728-44dd1cd12270,2015-10-01 01:55:46.701152,2015-12-05 12:22:42.188724
165,international,FEMALE,basic,Web,Mac Desktop,Chrome,23.8708224342,959d4ed7-e36f-4ff8-b9d8-2464acc96cdf,2014-10-15 09:05:44.241894,2014-11-08 19:26:18.152791
166,international,FEMALE,facebook,iOS,Mac Desktop,Safari,10.0,fe38a20a-72d1-4315-83fe-c8af5d2e2ba8,2015-08-31 18:09:55.288629,2015-10-30 11:55:06.159634
167,international,FEMALE,facebook,Web,Mac Desktop,Chrome,28.1301575589,fd7cd810-c6b7-40eb-91b9-fa139ec39285,2015-11-18 17:56:35.366405,2015-12-29 15:40:41.985750
168,international,FEMALE,facebook,Web,Mac Desktop,IE,22.4408431336,31769ae6-04f2-4e8a-b829-0c549dbb7baf,2014-11-18 03:37:12.593390,2014-12-13 08:37:46.923695
169,international,FEMALE,basic,Web,iPhone,Safari,41.7079785993,b7de3db6-d0fc-4b95-ba1e-b75176664aa9,2015-12-24 11:16:24.864433,2016-02-04 02:25:53.452270
170,international,MALE,basic,Web,Windows Desktop,Chrome,48.8902560447,e6e9a0ee-c37b-4b56-a812-7b801a45ab0d,2015-01-03 20:14:07.305920,2015-02-17 05:17:37.139924
171,international,MALE,basic,Web,Mac Desktop,Chrome,48.3091375926,cd78d1a5-87d1-4a67-9669-41bf1f9ab0f2,2015-09-04 20:10:18.628485,2015-10-17 10:50:24.463047
172,international,-unknown-,facebook,Web,Mac Desktop,IE,31.2637353255,b7008158-d037-4b83-a053-85bb0115d031,2014-10-02 16:12:58.021855,2014-11-05 02:51:03.222045
173,international,MALE,facebook,Web,Mac Desktop,Safari,45.0452272464,fa4116b9-2a7c-498e-b04a-e159c3cd128e,2016-04-17 02:00:38.100394,2016-05-21 16:15:06.197413
174,international,FEMALE,basic,Web,Mac Desktop,Firefox,22.6188633582,d936524e-dcb8-4d4a-a2d8-bf05afac8602,2014-10-28 18:55:08.361322,2014-12-29 19:26:52.218697
175,international,MALE,basic,Web,Other/Unknown,Chrome,10.0,fd2a55b9-fddc-4769-99c9-91773f63a712,2016-05-26 21:18:57.963040,2016-06-22 11:19:35.626369
176,international,-unknown-,basic,Web,iPhone,IE,15.1071433461,d077ec7c-e8c5-4057-bea5-4c12385bf74d,2015-02-14 07:07:01.509993,2015-03-30 07:22:05.346010
177,international,MALE,facebook,Web,Mac Desktop,Safari,37.7837663054,9fc5f806-656d-4da7-8b39-5af0ab2c9a6a,2015-03-18 08:15:42.633051,2015-04-13 03:54:00.018215
178,international,FEMALE,facebook,Web,iPhone,IE,23.0882879333,b05e0b57-73db-4dbf-bd4c-e0a504b88bca,2015-11-22 13:19:20.391930,2015-12-30 07:58:11.116105
179,international,FEMALE,basic,Web,Android Phone,Chrome,68.0317878816,4d8070b9-797b-4051-8ba8-d98a594f29f1,2014-07-09 22:29:47.370011,2014-08-08 23:16:20.644697
180,international,FEMALE,basic,Web,Mac Desktop,Firefox,43.5657713757,a43d88d2-9047-4f5c-a4ab-9814f6d6cb2c,2015-02-21 18:26:20.467367,2015-04-06 11:12:59.356470
181,international,MALE,facebook,Web,Windows Desktop,Chrome,43.3188976112,5f5bed74-831c-429c-ad12-721b7520154b,2015-12-04 21:30:43.876276,2016-01-09 22:20:43.471535
182,international,FEMALE,basic,Web,Windows Desktop,Safari,36.9973789664,f9f934ea-10d6-45fa-b873-6cc2c53c1b2c,2015-07-22 15:01:30.164457,2015-09-06 11:17:37.369059
183,international,MALE,basic,Web,Mac Desktop,Safari,42.0795042713,717f6596-ebc8-4386-b513-4115320cd44b,2015-10-06 02:18:37.739339,2015-11-16 10:21:15.323359
184,international,MALE,facebook,Web,iPhone,Chrome,30.6243592826,754c7241-2f9c-4c59-ab3d-37fb86703deb,2014-12-18 20:49:23.176359,2015-01-16 12:56:19.980231
185,international,-unknown-,facebook,Web,Mac Desktop,Chrome,35.8554864047,1649b293-9ea9-4041-858e-ed43951082e3,2015-01-06 19:36:35.058716,2015-02-27 09:57:08.858148
186,international,MALE,basic,Web,Mac Desktop,Safari,31.4162176422,2976815e-babd-48c9-8698-aadb0812e9e9,2014-09-10 04:39:03.871577,2014-10-18 09:12:40.379214
187,international,MALE,basic,Web,Mac Desktop,Chrome,33.0179289611,7e5117f9-5f74-41d3-afb1-719c4eb3f983,2016-03-05 05:20:21.046871,2016-03-30 06:32:34.438279
188,international,MALE,facebook,Web,Mac Desktop,Mobile Safari,32.3640109463,9af99786-cbb4-407e-87f1-3e08ac635385,2015-04-01 16:38:57.228298,2015-05-13 22:03:55.631369
189,international,-unknown-,basic,Web,Mac Desktop,Chrome,22.5457967699,9d2e2526-4a7e-4c45-bfb3-0ee90f90ae09,2015-12-25 02:08:54.551860,2016-02-24 23:31:16.024518
190,international,FEMALE,facebook,Web,Android Tablet,IE,51.3926514675,3af47a88-6c6b-41f1-b7e1-0421b54b1637,2014-08-31 12:22:39.053536,2014-10-20 05:48:00.591147
191,domestic,MALE,basic,Web,Mac Desktop,Safari,48.4743492638,cdd5d908-c3eb-4622-b516-0a80e7b365b9,2014-12-12 19:25:46.853081,2015-02-14 12:31:51.406959
192,domestic,FEMALE,basic,Web,Windows Desktop,Safari,28.8456240488,38e216e2-4dc5-4777-ade0-f8ed7fd107aa,2015-05-01 07:56:32.463225,2015-05-28 11:25:08.282185
193,domestic,-unknown-,basic,Web,Windows Desktop,Safari,24.4051850672,78e1a667-5b4e-4201-9904-a3f4f535046b,2014-09-22 20:12:09.407123,2014-10-21 06:27:07.427639
194,domestic,MALE,facebook,Web,Other/Unknown,Chrome,31.6226983092,ce5c4026-e871-4e9e-9716-8de40710d90b,2014-10-12 21:00:30.843685,2014-10-02 21:00:30.843685
195,domestic,MALE,basic,Web,Windows Desktop,Safari,51.7507587008,a7b446b9-16cd-4912-86ac-705b4963bc19,2016-02-28 02:02:22.044302,2016-03-30 02:01:44.974241
196,domestic,FEMALE,facebook,Web,Windows Desktop,Mobile Safari,58.3407383408,52fdb9e1-4339-471a-8fc7-2d9809927b1a,2014-12-31 03:55:04.052629,2015-01-30 18:48:52.380075
197,domestic,FEMALE,basic,Web,iPhone,Safari,29.0216891872,c0d13a12-f1c8-41c3-bcf9-5b92452e7300,2015-12-06 08:55:33.327738,2015-12-16 05:54:43.833113
198,domestic,MALE,basic,Web,Windows Desktop,Safari,10.0,93c29c4e-3adb-4f79-a08f-7d61cde92a8a,2016-03-13 05:27:17.913141,2016-04-10 21:22:47.748385
199,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,39.9080750139,ab29f92a-df38-4150-88ae-e1f9d1b646e5,2015-10-05 23:03:57.258701,2015-11-05 07:47:57.156091
200,domestic,FEMALE,facebook,Web,Windows Desktop,Chrome,41.0603236077,94c38cf9-731f-485f-b233-bc8727968b00,2014-08-14 05:52:58.587558,2014-09-10 17:31:25.007972
201,domestic,MALE,basic,Web,Android Phone,Safari,45.6779059468,e2437a80-1a51-43d8-b5e3-6310dca5e182,2015-10-18 22:57:53.029130,2015-11-24 07:31:56.105311
202,domestic,-unknown-,basic,Web,Windows Desktop,Safari,37.4831638909,f8f270ee-9b03-46f1-8087-70a6fce53414,2015-12-20 20:47:24.551944,2016-01-15 05:35:04.206261
203,domestic,FEMALE,facebook,Web,Mac Desktop,Safari,28.5250147755,c3032852-491f-4c79-afdf-04e2a44d3ea3,2015-01-09 11:53:37.908034,2015-02-03 01:28:36.960798
204,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,41.5083052079,1c1ea8b1-a183-4daa-a80f-560c62f737f3,2015-03-21 19:40:58.984279,2015-04-14 03:52:34.828432
205,domestic,MALE,basic,Web,Mac Desktop,IE,49.4548624955,c53c8052-1a8f-41b1-87cb-c5876494522f,2015-05-25 18:18:36.747262,2015-06-10 02:12:51.542388
206,domestic,FEMALE,facebook,Web,Windows Desktop,Chrome,24.880680335,d1980e51-0306-46fc-8dda-266179fc24c7,2015-09-08 13:14:42.762521,2015-10-02 14:30:46.686624
207,domestic,FEMALE,basic,Web,Android Tablet,Safari,27.2778970048,0c5cc899-7272-4a3b-a9da-aa00980e9600,2016-03-20 08:03:23.088101,2016-04-14 13:30:43.812263
208,domestic,OTHER,basic,Web,Windows Desktop,Safari,30.6016530208,112b786c-71f3-424a-81d5-cacb6e773017,2015-05-10 18:57:50.724092,2015-06-15 22:55:32.744917
209,domestic,FEMALE,facebook,Web,Mac Desktop,Safari,30.2384268192,48c43807-d48d-4b09-9f3b-3a451833daf6,2014-12-24 09:49:27.711045,2015-01-15 02:29:59.225434
210,domestic,MALE,basic,Web,Mac Desktop,Safari,31.0174422004,9b00014f-4eb6-4092-a52c-30d9e189e942,2015-03-07 18:44:07.791167,2015-04-18 18:06:16.057180
211,domestic,FEMALE,facebook,Web,Windows Desktop,Firefox,39.7027708978,eb8ad40b-8a91-49ed-a3a9-3b400f43a72f,2015-10-26 13:55:19.920363,2015-12-06 11:33:33.963104
212,domestic,MALE,basic,iOS,Other/Unknown,Chrome,51.4619756905,b03eb620-20b2-48d6-a031-6cdef4cc51de,2015-04-01 13:53:32.659607,2015-04-25 12:29:03.889998
213,domestic,FEMALE,facebook,Web,Mac Desktop,-unknown-,43.7961198615,2963e64b-87bb-4771-ac8d-379cece4c17d,2016-04-24 23:08:41.055727,2016-06-13 03:35:11.542661
214,domestic,FEMALE,facebook,Web,iPhone,Safari,44.1366180927,b5bd441c-9fc5-4e6b-9f12-6e9bb06ee83d,2015-12-16 20:21:18.247638,2016-01-28 10:37:39.600373
215,domestic,-unknown-,basic,Web,Mac Desktop,Chrome,40.6508355068,5826fd01-c83e-4f33-a1a3-de207978761b,2015-06-09 12:12:16.144226,2015-07-07 17:23:25.203085
216,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,49.6603958671,4347be4b-e6f8-40cf-ba5c-530b57ff92f7,2016-04-05 03:39:51.156625,2016-03-26 03:39:51.156625
217,domestic,FEMALE,basic,Web,Mac Desktop,Chrome,21.0915826446,e3ee2b12-b83c-4f06-b3ed-03ec8402f2b4,2014-10-16 19:03:25.298031,2014-11-10 13:55:26.886654
218,domestic,FEMALE,facebook,Web,Mac Desktop,IE,49.8134393068,4c6b1200-4358-4958-8b35-aa7798f72464,2016-03-29 18:25:28.652837,2016-05-16 01:18:38.481296
219,domestic,MALE,facebook,Web,Mac Desktop,Chrome,57.0754011679,529cf2ba-7883-4df8-b9bc-29a9954a2ec2,2016-03-03 00:26:05.846932,2016-04-08 13:33:40.281891
220,domestic,FEMALE,facebook,Web,Mac Desktop,Chrome,56.8507901137,6f7cbc5b-327c-4883-a0c1-0cb3b629b42b,2015-04-14 03:38:04.054174,2015-06-05 20:57:59.002352
221,domestic,MALE,basic,iOS,Windows Desktop,Safari,18.2629858342,50c15316-2088-445b-813d-ae4d57592c22,2014-08-27 06:55:30.026102,2014-10-05 12:59:09.770322
222,domestic,FEMALE,facebook,Web,Mac Desktop,Chrome,51.0640126005,31d8f666-440a-438d-be00-8a228f826e3f,2014-12-18 07:18:15.011461,2015-02-01 11:17:16.036171
223,domestic,MALE,basic,iOS,Mac Desktop,Mobile Safari,50.3693693111,ed466421-e3ae-4d2d-8ba2-f99d1eec224b,2016-01-26 12:36:10.061515,2016-03-05 00:18:29.341820
224,domestic,FEMALE,basic,Web,Mac Desktop,IE,28.1138960389,ad79c302-d9b6-499e-bb34-8371e43af58f,2016-01-13 13:09:16.678955,2016-02-04 10:09:19.377085
225,domestic,MALE,basic,Web,Windows Desktop,Safari,22.0153777239,d56bcb8e-d26a-48aa-830c-20d96e69d447,2014-10-21 09:10:37.760224,2014-12-01 17:13:09.003342
226,domestic,MALE,basic,Web,Mac Desktop,Mobile Safari,32.9232989218,c63cdc26-9a49-4a70-b550-5070cdac33b6,2015-11-12 15:49:59.160166,2015-12-22 17:47:22.015352
227,domestic,-unknown-,facebook,Web,iPhone,Chrome,41.8105117076,cc0487f8-52d9-47df-8cc5-340c14bab786,2015-12-14 02:34:10.747962,2016-01-14 04:18:12.872357
228,domestic,FEMALE,facebook,Web,iPhone,Chrome,25.6711749731,a609e2a0-6588-4498-9218-9fd61ad35d63,2016-03-27 13:31:10.420432,2016-05-04 17:50:27.746868
229,domestic,FEMALE,basic,Web,Windows Desktop,Android Browser,44.2237972762,8ddf4404-59a6-4616-bc7b-afc8b456a529,2014-09-15 08:03:42.685270,2014-10-21 06:15:49.592192
230,domestic,MALE,basic,Web,Mac Desktop,Chrome,60.0800583048,041a8c0f-43e0-4ec3-bb34-c06ee2adb87c,2014-08-31 05:14:41.382156,2014-10-25 05:49:20.754795
231,domestic,FEMALE,basic,Web,Windows Desktop,IE,28.8583771491,71d7d432-7201-4a49-ada9-3149da84fe74,2015-05-18 08:34:31.703660,2015-06-24 01:43:51.492462
232,domestic,-unknown-,basic,Moweb,Mac Desktop,Chrome,13.3018688761,469a3afb-5c64-41d2-8b1d-7a5719579952,2015-05-07 14:06:43.124562,2015-06-06 11:20:26.564630
233,domestic,-unknown-,facebook,Web,Mac Desktop,Firefox,35.1702783301,c6d49713-4ccd-4e49-af0a-fc0b9a5e1ec9,2014-09-03 07:17:17.968914,2014-10-03 23:27:33.043852
234,domestic,FEMALE,basic,iOS,Mac Desktop,Mobile Safari,29.0548261509,17351446-6153-47e7-b47d-277b52d06d1b,2015-08-13 03:08:37.551681,2015-09-03 16:06:54.087175
235,domestic,FEMALE,basic,iOS,Windows Desktop,Firefox,50.530306878,d2537295-9abe-486a-abb1-65227f4edf41,2015-06-16 08:45:06.844334,2015-07-30 22:51:35.110071
236,domestic,FEMALE,facebook,Web,Windows Desktop,Chrome,10.6324758799,bc3f0428-8015-4be1-b813-d2ae7a4919e0,2015-01-26 19:51:44.601497,2015-02-27 20:08:27.083593
237,domestic,MALE,basic,Web,Mac Desktop,Android Browser,31.7130184732,97fb4296-82e5-4428-847c-de2c9a8bc2b3,2015-03-21 05:49:31.196112,2015-04-30 20:27:14.033907
238,domestic,FEMALE,basic,Web,iPad,IE,44.8481510118,d0058b1d-71cc-469b-9733-433e80f4faf4,2015-11-24 20:15:40.375089,2015-12-15 11:20:13.370963
239,domestic,MALE,facebook,Web,Mac Desktop,IE,48.1639337311,b4f49183-fc4a-4e6b-8082-036fcaa7e4ec,2016-01-16 21:12:02.276500,2016-02-13 13:55:34.229280
240,domestic,-unknown-,basic,Android,iPad,Chrome,46.2140309903,0f75b8aa-bcd0-4ca9-b98e-aabacd7b8239,2015-01-23 18:26:52.369853,2015-02-20 09:06:59.575747
241,domestic,-unknown-,basic,Web,iPhone,-unknown-,29.4235816531,62c68a3e-da5c-45c4-8f47-161859adebf7,2015-05-16 20:37:54.030326,2015-06-29 02:18:53.428382
242,domestic,MALE,basic,Web,Mac Desktop,Firefox,13.8384794017,b1b1c2bc-c185-4b12-8f22-38bfbcf2703e,2016-06-05 07:16:16.071263,2016-07-03 04:34:07.480648
243,domestic,FEMALE,basic,Web,iPad,-unknown-,49.6250808622,1b19fe24-92e6-481c-aaa5-d680ae2c9807,2016-03-19 19:48:58.066692,2016-04-26 00:47:08.204726
244,domestic,MALE,facebook,Web,iPad,Mobile Safari,28.6148130325,0a37cd23-f7d2-429d-9893-f9bf83a08c1c,2015-03-13 17:21:48.247611,2015-04-19 06:58:08.967495
245,domestic,FEMALE,facebook,Web,Mac Desktop,Chrome,41.3958452688,4bb4797e-020a-49b9-9b1e-b02fc81460bd,2016-02-23 20:00:36.692193,2016-03-28 13:48:51.853562
246,domestic,MALE,basic,Web,Mac Desktop,Chrome,37.6308505126,9ee8e08a-e977-4f0e-8e88-addd94736a5a,2015-04-26 06:01:37.103329,2015-06-06 17:52:27.091833
247,domestic,-unknown-,basic,iOS,Mac Desktop,Chrome,29.0396989695,1323e00e-4695-4d5e-85c6-d61c8de70ce4,2015-12-30 08:46:27.574822,2016-01-23 16:54:38.964924
248,domestic,MALE,basic,Web,Mac Desktop,Chrome,10.0,3dec7b43-78ea-49e4-95b4-7b71edb1162f,2014-08-19 12:03:53.922233,2014-09-12 03:34:37.085311
249,domestic,-unknown-,basic,Web,Mac Desktop,Chrome,42.8259675734,5fd539f9-4e27-465f-a91a-611d2bdcca47,2015-06-24 05:32:04.821197,2015-08-07 08:56:29.962108
250,domestic,MALE,facebook,Web,Mac Desktop,Chrome,46.9631711166,88da3bcf-ba61-4a2c-94e3-4db8dd3f09be,2015-10-15 00:55:03.979141,2015-12-09 01:59:58.136493
251,domestic,FEMALE,facebook,Web,Mac Desktop,Chrome,25.7201503372,569b80da-6cfd-461e-9533-0d1f7d5792a4,2015-10-16 20:57:17.425580,2015-12-02 13:36:18.534132
252,domestic,FEMALE,facebook,Web,Mac Desktop,IE,47.9381398973,c74b9b77-fa5c-4cfe-ade3-c29671d08d08,2015-01-27 23:42:00.633103,2015-01-17 23:42:00.633103
253,domestic,MALE,basic,Web,Mac Desktop,IE,27.2256694507,339f8457-c5f4-4724-90a7-fd4f0cdbbcc6,2015-12-17 08:46:32.636260,2016-01-27 20:59:29.630580
254,domestic,FEMALE,facebook,Web,iPhone,Mobile Safari,48.1341619647,34ef2f4d-21da-4c69-b5b8-c5c4cbcee2ba,2015-08-19 09:28:10.691761,2015-09-09 14:44:53.603769
255,domestic,MALE,facebook,Web,Mac Desktop,Safari,10.0,b2c6c9e8-760a-448c-b3e3-5758a1f0af0f,2016-02-02 09:02:05.660518,2016-03-12 12:33:17.652652
256,domestic,MALE,basic,Web,Mac Desktop,Firefox,40.1012377542,92d12477-fc2f-4432-bc22-c83c644bd1b9,2016-05-05 06:27:13.989023,2016-06-28 23:53:23.862611
257,domestic,MALE,basic,Web,Other/Unknown,IE,20.6990082479,82dad4cb-83b0-4ff2-9a99-bafd458c8d7a,2015-09-27 22:13:31.485384,2015-10-07 00:52:25.038059
258,domestic,MALE,basic,Web,Windows Desktop,Chrome,48.1073382768,3f27537a-b3ce-4e13-8d0b-53243d983826,2015-04-17 04:30:13.068305,2015-05-23 02:50:09.535676
259,domestic,FEMALE,basic,Web,Windows Desktop,Safari,35.379234643,2bc1ecbe-ce26-4e17-b82c-867a20551ce4,2015-04-24 14:46:00.428686,2015-05-24 15:36:22.852973
260,domestic,-unknown-,basic,Web,Windows Desktop,Chrome,40.4332631503,d83b42b4-d4d3-42aa-b4fc-94ddde4a4d8f,2016-05-11 04:31:00.684276,2016-06-20 15:18:28.028152
261,domestic,-unknown-,basic,Web,Mac Desktop,Chrome,50.8083433996,82eda83d-f457-4893-be25-8a50cb4cb76a,2015-10-24 19:19:27.803507,2015-12-03 16:24:49.276695
262,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,50.7172465896,d599a551-9df1-4833-a5d4-1fa9d5bfaec4,2015-04-22 13:11:15.476002,2015-06-11 13:49:25.781210
263,domestic,MALE,facebook,Web,Windows Desktop,Chrome,34.2213466528,309904cd-0189-46e1-a729-2eba9553f41b,2016-04-22 00:47:14.918623,2016-06-02 12:12:15.325263
264,domestic,MALE,basic,Web,iPhone,Chrome,54.7972262944,dcae0efb-0c8c-4b7c-af7b-4fb5b38d3f73,2014-08-18 01:57:52.279115,2014-09-19 13:39:46.321249
265,domestic,MALE,basic,Moweb,Windows Desktop,Chrome,26.361043324,244ddf7b-4b58-400d-a9c4-20d35c8422a8,2014-12-17 15:48:06.857222,2015-02-13 15:33:07.116675
266,domestic,MALE,basic,Web,Windows Desktop,Chrome,48.6373585004,3c49769d-9e0f-4b20-8260-a50a4bdd6431,2015-04-07 04:09:46.641486,2015-05-05 16:48:03.782178
267,domestic,MALE,basic,Web,Mac Desktop,Mobile Safari,31.7491915306,abc1a284-e9e5-4c6d-8e7f-5d3f665b68ad,2015-05-23 12:09:31.011330,2015-06-27 13:49:22.403779
268,domestic,FEMALE,facebook,Web,Mac Desktop,IE,30.176327736,0c81ead6-37d8-46af-9a41-62ddbe57542b,2015-09-28 00:11:01.517076,2015-10-22 23:26:26.361620
269,domestic,MALE,basic,Web,Windows Desktop,Safari,65.9652220628,25079e3a-2934-49b2-a434-3ed9f1eaeaae,2016-03-04 20:10:15.499830,2016-04-08 17:51:54.123953
270,domestic,MALE,facebook,Web,iPhone,Firefox,37.3216337933,66d3cdea-543e-4a45-91c0-16524559b529,2016-05-15 17:05:35.034918,2016-06-14 23:55:02.889289
271,domestic,MALE,facebook,Web,Windows Desktop,Firefox,13.494169838,b93dd76e-f72e-4b78-bee7-62da4c063a83,2016-03-24 13:41:34.733283,2016-04-27 04:31:05.453005
272,domestic,FEMALE,basic,Web,Mac Desktop,Chrome,30.7820449821,819c8dc2-2c8b-4e06-922f-54ef645ebb1e,2016-01-07 17:46:49.851600,2016-02-15 22:37:02.843226
273,domestic,FEMALE,facebook,Web,iPhone,-unknown-,41.4074874372,c5798f63-b12f-4e39-a7cb-7616e5ddd3eb,2016-04-19 05:39:02.080060,2016-05-15 22:58:31.108386
274,domestic,FEMALE,facebook,Web,Mac Desktop,Safari,26.0407573858,73523f15-b83d-45eb-94f9-fa0c27784d37,2015-05-04 18:18:35.311387,2015-06-22 21:07:06.531440
275,domestic,MALE,basic,Web,Windows Desktop,Chrome,50.5510526636,d4b8189e-92e7-4887-ba80-43fa75f48299,2016-02-29 18:56:32.736465,2016-04-10 08:11:59.733091
276,domestic,FEMALE,basic,Web,Mac Desktop,Safari,50.3978555609,80780b7d-961d-4853-a06e-09f95761cbb2,2015-06-12 17:20:49.492528,2015-07-23 15:22:47.125312
277,domestic,MALE,basic,Web,Mac Desktop,Chrome,46.3408204066,95ea75b5-97a5-4fbb-a5f2-7339d50ace56,2014-10-20 15:39:33.110970,2014-12-04 06:12:40.913344
278,domestic,FEMALE,basic,Web,Mac Desktop,-unknown-,52.4729950823,801c509f-1d6c-42b2-b3b8-7c46ee5ff09b,2016-04-25 17:37:21.503723,2016-06-08 10:41:10.819130
279,domestic,MALE,basic,Web,Mac Desktop,Firefox,38.0083402605,2ede2c83-456e-4b49-83ec-f82cf4fe12b5,2015-10-15 15:48:48.072442,2015-12-02 00:39:26.912836
280,domestic,FEMALE,basic,iOS,Mac Desktop,Chrome,49.1087993007,36463fc1-4c3d-4e7a-8d3a-9b7d2d611d97,2016-04-11 07:44:33.757554,2016-05-21 22:15:06.539160
281,domestic,MALE,basic,Web,Mac Desktop,Chrome,46.6153316405,92222aa9-0253-4dd6-a1ab-a6dcdc00c1fd,2016-04-13 12:47:33.173373,2016-05-07 06:56:05.838339
282,domestic,FEMALE,basic,Web,Mac Desktop,Chrome,34.419041774,8f48025b-a8cc-4f15-8122-4d3ee36d8a77,2014-10-30 17:54:12.086398,2014-12-16 16:11:14.082688
283,domestic,FEMALE,basic,Web,Mac Desktop,IE,37.7239764397,fe80135c-f538-4249-a85e-3dea6793f483,2014-12-25 23:04:10.171594,2015-01-28 22:42:54.760798
284,domestic,MALE,basic,Web,Mac Desktop,Chrome,33.5079479551,c277c414-5924-4cc1-989d-94fd87619e10,2015-08-20 04:14:55.667225,2015-09-30 01:01:33.325263
285,domestic,FEMALE,facebook,Web,Windows Desktop,Chrome,18.0622012232,c836cbbc-36da-4950-9920-45dce432f60d,2016-03-24 10:25:55.714813,2016-04-26 07:05:22.853964
286,domestic,-unknown-,basic,Web,iPad,IE,62.1406923769,0ced6cde-ac4c-4f81-a6a5-6fa100c01c01,2014-11-09 23:47:27.875835,2014-12-15 13:48:48.412513
287,domestic,MALE,basic,Web,Windows Desktop,-unknown-,32.243993439,0a6373fe-9cee-478f-a54a-982af80572f4,2016-03-21 22:10:52.769766,2016-05-09 16:34:15.744416
288,domestic,MALE,basic,Web,Windows Desktop,Chrome,22.1151133965,1ad85f86-4bad-4a63-ad99-191864fafb01,2015-03-30 16:56:46.005353,2015-05-06 18:59:34.143459
289,domestic,OTHER,facebook,Web,Mac Desktop,Firefox,45.3901304811,e82d7f32-5913-44f8-8af9-5d5074c9cf39,2014-08-26 00:30:54.347342,2014-10-13 03:16:55.057940
290,domestic,MALE,basic,Web,Windows Desktop,Safari,17.9072835968,4551a4dd-d992-438d-806f-9fcd0ce49df8,2015-02-15 22:55:07.878330,2015-03-23 08:14:12.263038
291,domestic,MALE,basic,Web,Mac Desktop,Safari,40.5308513206,5f78d0ca-8bb4-4d41-949c-9a98ee2cc78c,2015-09-28 14:44:09.366004,2015-10-28 07:41:12.508637
